Protein Group,Protein ID,Accession,Score (%),-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
212,964,#DECOY#Q72H73|Q72H73_THET2,62.4,42.22,2,3,0,,98213,ATP-binding motif-containing protein pilF OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pilF PE=3 SV=1
98,265,Q72LF9|Q72LF9_THET2,90.9,42.21,3,3,0,,49831,Oligopeptide transport system permease protein appC OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=appC PE=3 SV=1
124,184,Q72GD9|Q72GD9_THET2,92.3,42.19,2,2,1,,65145,NADH-quinone oxidoreductase chain L OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1909 PE=3 SV=1
235,640,Q72GA7|Q72GA7_THET2,93.3,42.14,4,3,0,,36086,Multidrug resistance protein  putative OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1941 PE=4 SV=1
264,659,Q72HT9|Q72HT9_THET2,83.9,42.08,3,3,0,,58653,Putative response regulator protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1397 PE=4 SV=1
214,1496,Q72KS6|Q72KS6_THET2,60.8,42.00,2,2,0,,47043,Tripartite transporter  large subunit OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0416 PE=4 SV=1
362,1065,#DECOY#Q72JD3|Q72JD3_THET2,80.1,41.99,4,2,0,,37433,ABC transporter ATP-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0843 PE=4 SV=1
392,285,sp|Q72JR7|TAL_THET2,70.5,41.73,5,1,1,,24093,Probable transaldolase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=tal PE=3 SV=1
343,356,Q72KN4|Q72KN4_THET2,75.2,41.28,4,2,1,,117193,Acriflavin resistance protein B OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0377 PE=4 SV=1
365,800,#DECOY#Q72K52|Q72K52_THET2,77.0,40.95,6,2,0,,18050,Putative cationic outer membrane protein ompH OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=ompH PE=3 SV=1
508,1863,sp|Q72IZ2|AROQ_THET2,61.6,40.80,6,1,1,Carbamidomethylation,16454,3-dehydroquinate dehydratase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=aroQ PE=3 SV=1
360,292,Q72L00|Q72L00_THET2,80.4,40.74,6,2,0,,19707,ATP-dependent protease hslV OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=hslV PE=3 SV=1
258,1290,Q72K79|Q72K79_THET2,75.3,40.67,11,2,0,,9968,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0292 PE=4 SV=1
239,1254,Q72LC3|Q72LC3_THET2,77.6,40.50,3,2,0,,39135,Hypothetical cytosolic protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0136 PE=3 SV=1
245,1322,Q72HK1|Q72HK1_THET2,61.1,40.26,2,3,0,,101705,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1486 PE=4 SV=1
267,1389,#DECOY#Q72JY9|Q72JY9_THET2,60.5,40.16,2,3,0,,101323,HD-hydrolase domain OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0629 PE=4 SV=1
248,1614,Q72KB4|Q72KB4_THET2,52.6,39.56,2,3,0,,109713,Transcription-repair-coupling factor OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=mfd PE=1 SV=1
206,1338,#DECOY#Q72GY1|Q72GY1_THET2,76.6,39.27,6,2,0,,18403,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1717 PE=4 SV=1
206,400,Q72H38|Q72H38_THET2,66.8,39.27,3,2,0,,40226,Putative ATP/GTP-binding integral membrane protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1657 PE=4 SV=1
509,747,Q72K60|Q72K60_THET2,61.5,39.15,2,1,1,,59655,Sodium/proline symporter OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0467 PE=3 SV=1
208,1426,#DECOY#Q72JM9|Q72JM9_THET2,74.3,39.07,5,2,0,,22976,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0743 PE=4 SV=1
184,248,sp|Q72KU3|PYRD_THET2,90.0,38.95,3,2,0,,37862,Dihydroorotate dehydrogenase (quinone) OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pyrD PE=3 SV=1
184,1446,Q72IA3|Q72IA3_THET2,73.9,38.95,5,2,0,,25019,Probable two-component response regulator OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1229 PE=4 SV=1
443,801,Q72L33|Q72L33_THET2,59.2,38.90,2,2,0,,49201,Coproporphyrinogen III oxidase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0230 PE=3 SV=1
367,870,#DECOY#sp|Q72H33|DEF_THET2,75.1,38.90,5,2,0,,22092,Peptide deformylase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=def PE=3 SV=1
247,721,#DECOY#Q72I67|Q72I67_THET2,55.3,38.89,2,2,0,,55438,Iron(III)-transport system permease protein sfuB OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=sfuB PE=3 SV=1
227,1005,Q72KM6|Q72KM6_THET2,63.6,38.76,2,2,0,,49642,Probable hemolysin-related protein/CBS domain containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0382 PE=3 SV=1
324,484,#DECOY#Q72IS2|Q72IS2_THET2,74.5,38.56,5,2,0,,22088,ABC transporter substrate-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1060 PE=4 SV=1
394,1176,#DECOY#sp|Q72J92|SECA_THET2,48.5,38.52,1,2,0,,113939,Protein translocase subunit SecA OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=secA PE=3 SV=1
179,1165,#DECOY#Q72KY4|Q72KY4_THET2,59.7,38.38,2,2,0,,50596,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0281 PE=4 SV=1
254,1219,Q746F3|Q746F3_THET2,74.7,38.20,1,2,0,,90249,CRISPR system single-strand-specific deoxyribonuclease Cas10/Csm1 (subtype III-A) OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0102 PE=3 SV=1
249,1037,Q72J86|Q72J86_THET2,40.8,38.12,1,2,0,,80935,Probable ATP-dependent helicase lhr OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0893 PE=4 SV=1
178,389,Q72KV3|Q72KV3_THET2,68.1,38.05,3,2,0,,35615,Histidine kinase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0388 PE=4 SV=1
219,1900,Q72H13|Q72H13_THET2,21.7,38.03,1,2,0,,109941,Hypothetical membrane spanning protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1682 PE=4 SV=1
415,699,Q746J7|Q746J7_THET2,79.5,37.81,4,2,0,,31109,Probable transcriptional regulator OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0056 PE=1 SV=1
218,1073,#DECOY#Q72JX9|Q72JX9_THET2,40.0,37.74,1,2,0,,81798,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0639 PE=4 SV=1
209,1554,Q72JV1|Q72JV1_THET2,70.2,37.70,4,2,0,,28993,L-serine dehydratase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0667 PE=3 SV=1
322,1351,Q72L75|Q72L75_THET2,76.6,37.70,6,2,0,,16513,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0186 PE=4 SV=1
327,690,Q72LC2|Q72LC2_THET2,65.2,37.69,3,2,0,,40027,N5-carboxyaminoimidazole ribonucleotide synthase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=purK PE=3 SV=1
221,706,#DECOY#Q72KP5|Q72KP5_THET2,86.6,37.54,3,2,0,,45956,Sugar transport protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0320 PE=4 SV=1
175,340,sp|Q72IH5|TRMN_THET2,79.0,37.45,4,2,1,Formylation,36980,tRNA (guanine(6)-N2)-methyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=trmN PE=1 SV=1
372,535,#DECOY#Q72LM1|Q72LM1_THET2,66.6,37.40,3,2,0,,38137,DUF4388 domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0037 PE=4 SV=1
368,837,#DECOY#Q746P8|Q746P8_THET2,72.4,37.35,4,2,0,,25069,Adenosylcobinamide-GDP ribazoletransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=cobS PE=3 SV=1
284,516,#DECOY#Q72HL8|Q72HL8_THET2,71.2,37.29,4,2,0,,28356,Aminomethyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1469 PE=4 SV=1
284,1573,#DECOY#Q72J29|Q72J29_THET2,41.9,37.29,1,2,0,,75924,Transporter OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0952 PE=4 SV=1
299,500,Q72GR3|Q72GR3_THET2,73.1,37.10,2,2,0,,52867,Mg(2+) chelatase family protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1785 PE=3 SV=1
417,1263,#DECOY#Q72J66|Q72J66_THET2,77.7,37.02,10,2,0,,11672,V-type ATPase subunit OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0913 PE=4 SV=1
297,481,#DECOY#Q72KL6|Q72KL6_THET2,81.0,36.97,4,2,0,,24952,Probable membrane transporter protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0309 PE=3 SV=1
243,725,#DECOY#Q72GF5|Q72GF5_THET2,64.0,36.94,3,2,0,,40475,Permease OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1893 PE=4 SV=1
371,641,sp|Q72IA9|DDL_THET2,67.8,36.67,3,2,0,,34700,D-alanine--D-alanine ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=ddl PE=3 SV=1
207,413,Q72L01|Q72L01_THET2,75.5,36.65,3,2,0,,46513,ATP-dependent hsl protease ATP-binding subunit hslU OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=hslU PE=3 SV=1
259,1229,#DECOY#Q746F3|Q746F3_THET2,51.2,36.55,1,2,0,,90249,CRISPR system single-strand-specific deoxyribonuclease Cas10/Csm1 (subtype III-A) OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0102 PE=3 SV=1
241,414,Q72GJ9|Q72GJ9_THET2,72.6,36.50,4,2,0,,25315,Phosphate regulon transcriptional regulatory protein phoB OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=phoB PE=4 SV=1
334,1106,Q72KF9|Q72KF9_THET2,43.3,36.48,1,2,0,,71815,Cation-transporting ATPase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0354 PE=3 SV=1
382,750,#DECOY#Q72GE0|Q72GE0_THET2,58.1,36.40,2,2,0,,49193,NADH-quinone oxidoreductase chain M OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1908 PE=3 SV=1
420,1315,Q72K43|Q72K43_THET2,71.5,36.38,4,2,0,,28291,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0575 PE=4 SV=1
420,550,Q72K44|Q72K44_THET2,71.3,36.38,4,2,0,,27893,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0574 PE=4 SV=1
325,466,#DECOY#Q72HZ2|Q72HZ2_THET2,70.9,36.17,4,2,0,,28351,DUF4388 domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1340 PE=4 SV=1
373,1057,#DECOY#Q72K07|Q72K07_THET2,65.7,36.07,3,2,0,,38542,Sugar transport ATP-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0611 PE=4 SV=1
321,1296,sp|Q72HB4|YF81_THET2,77.9,35.98,9,2,0,,12289,UPF0145 protein TT_C1581 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1581 PE=3 SV=1
242,464,sp|Q72HA9|ARGB_THET2,71.3,35.78,4,2,0,Oxidation (M),25897,Acetylglutamate kinase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=argB PE=1 SV=1
328,545,Q72G86|Q72G86_THET2,63.4,35.73,3,2,0,,41656,Trk system potassium uptake protein trkA OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=trkA PE=4 SV=1
253,538,#DECOY#sp|Q72I16|RL5_THET2,92.4,35.72,9,2,1,Formylation,21044,50S ribosomal protein L5 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplE PE=1 SV=3
341,576,#DECOY#Q72J44|Q72J44_THET2,90.6,35.59,4,2,0,,28462,Putative transport system permease ABC transporter protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0935 PE=4 SV=1
288,483,sp|P62476|RSMH_THET2,69.1,35.53,4,2,0,,31270,Ribosomal RNA small subunit methyltransferase H OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rsmH PE=3 SV=1
510,297,sp|P62663|RS3_THET2,61.3,35.46,3,1,1,,26701,30S ribosomal protein S3 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsC PE=1 SV=2
326,89,Q72JJ1|Q72JJ1_THET2,67.2,35.38,3,2,0,,33026,Electron transfer flavoprotein alpha-subunit OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0781 PE=3 SV=1
215,1767,#DECOY#Q72GK3|Q72GK3_THET2,60.3,35.20,3,2,0,,43907,General secretion pathway protein F OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1845 PE=3 SV=1
364,1096,#DECOY#sp|Q72J70|VATC_THET2,78.4,35.07,4,2,1,Oxidation (M); Formylation,35947,V-type ATP synthase subunit C OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=atpC PE=3 SV=1
418,1396,#DECOY#Q72KI4|Q72KI4_THET2,75.7,34.91,7,2,0,,15517,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0476 PE=4 SV=1
332,1056,#DECOY#Q72JZ9|Q72JZ9_THET2,55.4,34.85,2,2,0,,52642,L-aspartate oxidase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0619 PE=3 SV=1
422,1467,Q72K34|Q72K34_THET2,68.7,34.72,4,2,0,,30298,Probable degV protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=degV PE=4 SV=1
421,1453,#DECOY#sp|P62453|HIS6_THET2,70.4,34.62,4,2,0,,26979,Imidazole glycerol phosphate synthase subunit HisF OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=hisF PE=3 SV=1
454,1265,sp|P61671|MUTS_THET2,33.7,34.61,1,2,0,,90616,DNA mismatch repair protein MutS OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=mutS PE=3 SV=1
453,1228,#DECOY#sp|Q72KS4|LON1_THET2,34.7,34.48,1,2,0,,89312,Lon protease 1 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=lon1 PE=3 SV=1
191,683,sp|Q72IF6|TILS_THET2,84.4,34.44,1,2,0,,56281,tRNA(Ile)-lysidine synthase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=tilS PE=3 SV=1
162,409,#DECOY#sp|Q746B8|PXPA_THET2,76.2,34.43,4,2,0,,26780,5-oxoprolinase subunit A OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pxpA PE=3 SV=1
246,762,#DECOY#Q72J90|Q72J90_THET2,58.9,34.40,2,2,0,,46981,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0889 PE=4 SV=1
304,612,#DECOY#Q72GK5|Q72GK5_THET2,90.4,34.34,5,3,1,,42902,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1843 PE=4 SV=1
419,390,#DECOY#sp|Q72LH0|KCY_THET2,72.6,34.34,5,2,0,,22564,Cytidylate kinase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=cmk PE=3 SV=1
240,1405,Q72GM5|Q72GM5_THET2,74.3,34.31,6,2,0,,18427,t(6)A37 threonylcarbamoyladenosine biosynthesis protein TsaE OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1823 PE=3 SV=1
217,864,#DECOY#Q72IE0|Q72IE0_THET2,50.7,34.24,2,2,0,,60723,Propionyl-CoA carboxylase beta chain OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1192 PE=4 SV=1
395,1320,Q72J84|Q72J84_THET2,44.5,34.18,1,2,0,,95787,Guanylate cyclase domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0895 PE=4 SV=1
331,726,Q72GE4|Q72GE4_THET2,55.6,34.10,2,2,0,,51737,UDP-N-acetylmuramyl-tripeptide synthetase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=murE PE=3 SV=1
445,2190,#DECOY#Q72KI2|Q72KI2_THET2,52.0,34.07,2,2,0,,58583,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0478 PE=4 SV=1
210,505,#DECOY#Q72KU9|Q72KU9_THET2,69.6,33.80,4,2,0,,26972,Iron(III) dicitrate transport ATP-binding protein fecE OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=fecE PE=4 SV=1
298,1084,Q72HY6|Q72HY6_THET2,74.1,33.66,2,2,0,,53029,SWIM-type domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1346 PE=4 SV=1
298,1671,#DECOY#Q72LJ1|Q72LJ1_THET2,66.5,33.66,3,2,0,,32751,Signal recognition particle receptor FtsY OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=tsY PE=3 SV=1
298,1183,Q745T8|Q745T8_THET2,59.5,33.66,2,2,0,,45260,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0219 PE=4 SV=1
333,651,#DECOY#Q72KY3|Q72KY3_THET2,48.8,33.56,2,2,0,,66054,Asparagine synthetase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0282 PE=4 SV=1
330,745,#DECOY#Q72KC2|Q72KC2_THET2,61.2,33.52,3,2,0,,41707,MFS domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0525 PE=4 SV=1
511,1195,Q72KJ2|Q72KJ2_THET2,61.3,33.50,6,1,1,,16654,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0442 PE=4 SV=1
370,534,sp|Q72GC7|RSMA_THET2,68.3,33.36,4,2,0,,29878,Ribosomal RNA small subunit methyltransferase A OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rsmA PE=3 SV=1
269,695,#DECOY#Q72LQ4|Q72LQ4_THET2,54.1,33.30,2,2,0,,47663,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0004 PE=4 SV=1
352,1526,#DECOY#Q72IJ6|Q72IJ6_THET2,34.7,33.11,1,2,0,,89251,Phosphoenolpyruvate synthase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1136 PE=3 SV=1
384,676,#DECOY#Q72JG3|Q72JG3_THET2,54.7,33.10,2,2,0,,52715,Trk system potassium uptake protein trkG OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=trkG PE=4 SV=1
383,586,Q746K6|Q746K6_THET2,56.2,32.94,2,2,0,,50850,Probable phytoene dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0047 PE=4 SV=1
398,510,#DECOY#Q72JX8|Q72JX8_THET2,70.1,32.84,5,2,0,,22134,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0640 PE=4 SV=1
282,616,Q72H92|Q72H92_THET2,82.1,32.82,3,3,1,Formylation,71948,Competence factor comEC OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=comE PE=4 SV=1
305,811,#DECOY#sp|O66271|FUMC_THET2,84.9,32.80,2,2,0,,50882,Fumarate hydratase class II OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=fumC PE=3 SV=2
270,1063,Q72JZ1|Q72JZ1_THET2,53.9,32.73,1,2,0,,82088,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0627 PE=4 SV=1
366,1417,Q72JF2|Q72JF2_THET2,75.9,32.63,8,2,0,,13487,Response regulator OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0820 PE=4 SV=1
366,238,sp|P62655|RS13_THET2,75.6,32.63,8,2,0,,14305,30S ribosomal protein S13 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsM PE=1 SV=2
186,634,#DECOY#Q72JA4|Q72JA4_THET2,63.4,32.60,3,2,0,,31724,Spermidine/putrescine transport system permease protein potB OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=potB PE=3 SV=1
286,555,Q72K73|Q72K73_THET2,70.0,32.49,4,2,0,,24728,Ribosomal RNA small subunit methyltransferase E OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0298 PE=3 SV=1
286,637,#DECOY#Q72KT3|Q72KT3_THET2,66.5,32.49,3,2,0,,32498,Hypothetical cytosolic protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0434 PE=4 SV=1
133,648,#DECOY#Q72L33|Q72L33_THET2,56.3,32.45,2,2,0,Oxidation (M),49201,Coproporphyrinogen III oxidase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0230 PE=3 SV=1
441,207,Q72LC4|Q72LC4_THET2,60.2,32.09,2,1,1,,41824,Probable coenzyme F390 synthetase/phenylaceate-CoA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0135 PE=4 SV=1
257,470,#DECOY#Q72HH4|Q72HH4_THET2,76.1,31.98,3,2,1,,41233,Sugar-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1513 PE=4 SV=1
425,628,#DECOY#Q72HU4|Q72HU4_THET2,62.1,31.58,3,2,0,,37451,Putative mannosyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1390 PE=4 SV=1
339,611,#DECOY#Q72KF9|Q72KF9_THET2,62.3,31.43,2,2,0,,71815,Cation-transporting ATPase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0354 PE=3 SV=1
423,451,Q72L09|Q72L09_THET2,67.4,31.23,4,2,0,,27156,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0256 PE=4 SV=1
423,1032,#DECOY#sp|P34945|SYS_THET2,56.8,31.23,2,2,0,,47813,Serine--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=serS PE=1 SV=2
512,878,sp|Q72JQ1|MURD_THET2,61.0,30.97,8,1,1,,45323,UDP-N-acetylmuramoylalanine--D-glutamate ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=murD PE=3 SV=1
181,533,#DECOY#Q72HK1|Q72HK1_THET2,88.7,30.85,2,2,1,,101705,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1486 PE=4 SV=1
447,251,Q72L35|Q72L35_THET2,47.8,30.64,2,2,0,,60866,Isopentenyl-diphosphate delta-isomerase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0228 PE=4 SV=1
